instance,jobs,pivot,neighborhood,init,seed,completion,time
./instances/Benchmarks/ta089,100,first,exchange,random,5,387927,0.283348
./instances/Benchmarks/ta089,100,first,exchange,random,6,386140,0.415851
./instances/Benchmarks/ta089,100,first,exchange,random,7,386060,0.332194
./instances/Benchmarks/ta089,100,first,exchange,random,8,387406,0.297176
./instances/Benchmarks/ta089,100,first,exchange,random,9,386576,0.385067
./instances/Benchmarks/ta089,100,first,exchange,random,10,387935,0.425150
./instances/Benchmarks/ta089,100,first,exchange,srz,0,387238,0.105844
./instances/Benchmarks/ta089,100,first,insert,random,1,388861,0.812195
./instances/Benchmarks/ta089,100,first,insert,random,2,391524,0.861205
./instances/Benchmarks/ta089,100,first,insert,random,3,387114,0.842632
./instances/Benchmarks/ta089,100,first,insert,random,4,391908,0.818439
./instances/Benchmarks/ta089,100,first,insert,random,5,387720,0.741287
./instances/Benchmarks/ta089,100,first,insert,random,6,391372,0.755256
./instances/Benchmarks/ta089,100,first,insert,random,7,388265,0.599876
./instances/Benchmarks/ta089,100,first,insert,random,8,386359,0.882136
./instances/Benchmarks/ta089,100,first,insert,random,9,392358,0.632166
./instances/Benchmarks/ta089,100,first,insert,random,10,386191,1.130969
./instances/Benchmarks/ta089,100,first,insert,srz,0,385894,0.234587
./instances/Benchmarks/ta089,100,best,transpose,random,1,441168,0.014118
./instances/Benchmarks/ta089,100,best,transpose,random,2,448971,0.010979
./instances/Benchmarks/ta089,100,best,transpose,random,3,448221,0.008591
./instances/Benchmarks/ta089,100,best,transpose,random,4,438854,0.010860
./instances/Benchmarks/ta089,100,best,transpose,random,5,464764,0.007546
./instances/Benchmarks/ta089,100,best,transpose,random,6,440267,0.008741
./instances/Benchmarks/ta089,100,best,transpose,random,7,435241,0.013960
./instances/Benchmarks/ta089,100,best,transpose,random,8,450577,0.013318
./instances/Benchmarks/ta089,100,best,transpose,random,9,440752,0.012323
./instances/Benchmarks/ta089,100,best,transpose,random,10,444467,0.012265
./instances/Benchmarks/ta089,100,best,transpose,srz,0,397401,0.001741
./instances/Benchmarks/ta089,100,best,exchange,random,1,394496,0.169053
./instances/Benchmarks/ta089,100,best,exchange,random,2,392423,0.202029
./instances/Benchmarks/ta089,100,best,exchange,random,3,396236,0.208990
./instances/Benchmarks/ta089,100,best,exchange,random,4,394977,0.183818
./instances/Benchmarks/ta089,100,best,exchange,random,5,396245,0.180401
./instances/Benchmarks/ta089,100,best,exchange,random,6,398860,0.164846
./instances/Benchmarks/ta089,100,best,exchange,random,7,395912,0.162697
./instances/Benchmarks/ta089,100,best,exchange,random,8,396302,0.190519
./instances/Benchmarks/ta089,100,best,exchange,random,9,394720,0.151754
./instances/Benchmarks/ta089,100,best,exchange,random,10,395167,0.180199
./instances/Benchmarks/ta089,100,best,exchange,srz,0,391708,0.049467
./instances/Benchmarks/ta089,100,best,insert,random,1,392594,0.392131
./instances/Benchmarks/ta089,100,best,insert,random,2,393495,-1.334344
./instances/Benchmarks/ta089,100,best,insert,random,3,390184,0.500695
./instances/Benchmarks/ta089,100,best,insert,random,4,392885,0.430824
./instances/Benchmarks/ta089,100,best,insert,random,5,397652,0.413848
./instances/Benchmarks/ta089,100,best,insert,random,6,387752,0.454590
./instances/Benchmarks/ta089,100,best,insert,random,7,397078,0.356578
./instances/Benchmarks/ta089,100,best,insert,random,8,387634,0.506893
./instances/Benchmarks/ta089,100,best,insert,random,9,392195,0.558739
./instances/Benchmarks/ta089,100,best,insert,random,10,393747,0.358362
./instances/Benchmarks/ta089,100,best,insert,srz,0,387938,0.163632
./instances/Benchmarks/ta090,100,first,transpose,random,1,443927,0.005858
./instances/Benchmarks/ta090,100,first,transpose,random,2,438421,0.005991
./instances/Benchmarks/ta090,100,first,transpose,random,3,452872,0.006053
./instances/Benchmarks/ta090,100,first,transpose,random,4,459770,0.005880
./instances/Benchmarks/ta090,100,first,transpose,random,5,445279,0.010325
./instances/Benchmarks/ta090,100,first,transpose,random,6,452180,0.009818
./instances/Benchmarks/ta090,100,first,transpose,random,7,442807,0.008651
./instances/Benchmarks/ta090,100,first,transpose,random,8,442386,0.008831
./instances/Benchmarks/ta090,100,first,transpose,random,9,441497,0.008138
./instances/Benchmarks/ta090,100,first,transpose,random,10,453827,0.009370
./instances/Benchmarks/ta090,100,first,transpose,srz,0,404771,0.000852
./instances/Benchmarks/ta090,100,first,exchange,random,1,389684,0.391758
./instances/Benchmarks/ta090,100,first,exchange,random,2,391604,0.346725
./instances/Benchmarks/ta090,100,first,exchange,random,3,391810,0.390851
./instances/Benchmarks/ta090,100,first,exchange,random,4,391344,0.369350
./instances/Benchmarks/ta090,100,first,exchange,random,5,390390,0.340692
./instances/Benchmarks/ta090,100,first,exchange,random,6,390653,0.379859
./instances/Benchmarks/ta090,100,first,exchange,random,7,388950,0.515056
./instances/Benchmarks/ta090,100,first,exchange,random,8,389121,0.383122
./instances/Benchmarks/ta090,100,first,exchange,random,9,391702,0.464519
./instances/Benchmarks/ta090,100,first,exchange,random,10,392440,0.393264
./instances/Benchmarks/ta090,100,first,exchange,srz,0,393307,0.260358
./instances/Benchmarks/ta090,100,first,insert,random,1,394422,0.828854
./instances/Benchmarks/ta090,100,first,insert,random,2,390171,0.928692
./instances/Benchmarks/ta090,100,first,insert,random,3,396332,0.847095
./instances/Benchmarks/ta090,100,first,insert,random,4,394772,0.999849
./instances/Benchmarks/ta090,100,first,insert,random,5,392835,0.826022
./instances/Benchmarks/ta090,100,first,insert,random,6,394051,0.673156
./instances/Benchmarks/ta090,100,first,insert,random,7,393872,0.702280
./instances/Benchmarks/ta090,100,first,insert,random,8,394632,0.702201
./instances/Benchmarks/ta090,100,first,insert,random,9,390844,1.011659
./instances/Benchmarks/ta090,100,first,insert,random,10,393985,0.772186
./instances/Benchmarks/ta090,100,first,insert,srz,0,390517,0.377645
./instances/Benchmarks/ta090,100,best,transpose,random,1,456180,0.011646
./instances/Benchmarks/ta090,100,best,transpose,random,2,444040,0.010122
./instances/Benchmarks/ta090,100,best,transpose,random,3,451362,0.006320
./instances/Benchmarks/ta090,100,best,transpose,random,4,444842,0.008304
./instances/Benchmarks/ta090,100,best,transpose,random,5,459399,0.008431
./instances/Benchmarks/ta090,100,best,transpose,random,6,456813,0.007207
./instances/Benchmarks/ta090,100,best,transpose,random,7,450722,0.008286
./instances/Benchmarks/ta090,100,best,transpose,random,8,452301,0.014695
./instances/Benchmarks/ta090,100,best,transpose,random,9,462178,0.006869
./instances/Benchmarks/ta090,100,best,transpose,random,10,446338,0.009959
./instances/Benchmarks/ta090,100,best,transpose,srz,0,404325,0.001376
./instances/Benchmarks/ta090,100,best,exchange,random,1,400246,0.176335
./instances/Benchmarks/ta090,100,best,exchange,random,2,405838,0.204178
./instances/Benchmarks/ta090,100,best,exchange,random,3,396620,0.205783
./instances/Benchmarks/ta090,100,best,exchange,random,4,397785,0.244382
./instances/Benchmarks/ta090,100,best,exchange,random,5,403057,0.163633
./instances/Benchmarks/ta090,100,best,exchange,random,6,397959,0.194237
./instances/Benchmarks/ta090,100,best,exchange,random,7,400525,0.195708
./instances/Benchmarks/ta090,100,best,exchange,random,8,398203,0.213410
./instances/Benchmarks/ta090,100,best,exchange,random,9,403262,0.208810
./instances/Benchmarks/ta090,100,best,exchange,random,10,398713,0.236319
./instances/Benchmarks/ta090,100,best,exchange,srz,0,395425,0.146608
./instances/Benchmarks/ta090,100,best,insert,random,1,398134,0.439125
./instances/Benchmarks/ta090,100,best,insert,random,2,395606,0.477382
./instances/Benchmarks/ta090,100,best,insert,random,3,395693,0.428227
./instances/Benchmarks/ta090,100,best,insert,random,4,399697,0.359491
./instances/Benchmarks/ta090,100,best,insert,random,5,393939,0.386043
./instances/Benchmarks/ta090,100,best,insert,random,6,395716,0.376384
./instances/Benchmarks/ta090,100,best,insert,random,7,398218,0.414378
./instances/Benchmarks/ta090,100,best,insert,random,8,397596,0.465316
./instances/Benchmarks/ta090,100,best,insert,random,9,396224,0.471884
./instances/Benchmarks/ta090,100,best,insert,random,10,400165,0.332438
./instances/Benchmarks/ta090,100,best,insert,srz,0,394251,0.218477
./instances/Benchmarks/ta101,200,first,transpose,random,1,1469081,0.135508
./instances/Benchmarks/ta101,200,first,transpose,random,2,1453668,0.125313
./instances/Benchmarks/ta101,200,first,transpose,random,3,1468132,0.096712
./instances/Benchmarks/ta101,200,first,transpose,random,4,1483792,0.165508
./instances/Benchmarks/ta101,200,first,transpose,random,5,1457923,0.170554
./instances/Benchmarks/ta101,200,first,transpose,random,6,1459429,0.088376
./instances/Benchmarks/ta101,200,first,transpose,random,7,1463916,0.101721
./instances/Benchmarks/ta101,200,first,transpose,random,8,1441012,0.101814
./instances/Benchmarks/ta101,200,first,transpose,random,9,1490285,0.130245
./instances/Benchmarks/ta101,200,first,transpose,random,10,1467016,0.103054
./instances/Benchmarks/ta101,200,first,transpose,srz,0,1290973,0.008587
./instances/Benchmarks/ta101,200,first,exchange,random,1,1251549,6.098549
./instances/Benchmarks/ta101,200,first,exchange,random,2,1247407,9.284279
./instances/Benchmarks/ta101,200,first,exchange,random,3,1250880,8.113024
./instances/Benchmarks/ta101,200,first,exchange,random,4,1251851,9.587573
./instances/Benchmarks/ta101,200,first,exchange,random,5,1255360,5.640737
./instances/Benchmarks/ta101,200,first,exchange,random,6,1253155,9.733142
./instances/Benchmarks/ta101,200,first,exchange,random,7,1246731,9.207121
./instances/Benchmarks/ta101,200,first,exchange,random,8,1252843,8.950464
./instances/Benchmarks/ta101,200,first,exchange,random,9,1246940,6.085393
./instances/Benchmarks/ta101,200,first,exchange,random,10,1246915,8.211939
./instances/Benchmarks/ta101,200,first,exchange,srz,0,1256215,3.204325
./instances/Benchmarks/ta101,200,first,insert,random,1,1267531,17.715129
./instances/Benchmarks/ta101,200,first,insert,random,2,1271335,21.279722
./instances/Benchmarks/ta101,200,first,insert,random,3,1267224,15.303288
./instances/Benchmarks/ta101,200,first,insert,random,4,1273123,18.007953
./instances/Benchmarks/ta101,200,first,insert,random,5,1288412,12.586492
./instances/Benchmarks/ta101,200,first,insert,random,6,1275145,16.926914
./instances/Benchmarks/ta101,200,first,insert,random,7,1272048,19.261041
./instances/Benchmarks/ta101,200,first,insert,random,8,1272023,15.072714
./instances/Benchmarks/ta101,200,first,insert,random,9,1278858,16.589252
./instances/Benchmarks/ta101,200,first,insert,random,10,1275623,15.499325
./instances/Benchmarks/ta101,200,first,insert,srz,0,1256990,4.256080
./instances/Benchmarks/ta101,200,best,transpose,random,1,1453067,0.177874
./instances/Benchmarks/ta101,200,best,transpose,random,2,1447699,0.105611
./instances/Benchmarks/ta101,200,best,transpose,random,3,1450536,0.142178
./instances/Benchmarks/ta101,200,best,transpose,random,4,1477721,0.138613
./instances/Benchmarks/ta101,200,best,transpose,random,5,1457063,0.158406
./instances/Benchmarks/ta101,200,best,transpose,random,6,1467346,0.088633
./instances/Benchmarks/ta101,200,best,transpose,random,7,1466465,0.118655
./instances/Benchmarks/ta101,200,best,transpose,random,8,1465145,0.122358
./instances/Benchmarks/ta101,200,best,transpose,random,9,1455430,0.148916
./instances/Benchmarks/ta101,200,best,transpose,random,10,1491585,0.072820
./instances/Benchmarks/ta101,200,best,transpose,srz,0,1290251,0.015501
./instances/Benchmarks/ta101,200,best,exchange,random,1,1282726,2.944747
./instances/Benchmarks/ta101,200,best,exchange,random,2,1285401,4.039913
./instances/Benchmarks/ta101,200,best,exchange,random,3,1281027,3.468206
./instances/Benchmarks/ta101,200,best,exchange,random,4,1278143,4.395156
./instances/Benchmarks/ta101,200,best,exchange,random,5,1290019,3.423665
./instances/Benchmarks/ta101,200,best,exchange,random,6,1281043,3.559450
./instances/Benchmarks/ta101,200,best,exchange,random,7,1287353,1.898385
./instances/Benchmarks/ta101,200,best,exchange,random,8,1278946,3.017500
./instances/Benchmarks/ta101,200,best,exchange,random,9,1278013,4.114475
./instances/Benchmarks/ta101,200,best,exchange,random,10,1288803,4.037400
./instances/Benchmarks/ta101,200,best,exchange,srz,0,1269317,1.421464
./instances/Benchmarks/ta101,200,best,insert,random,1,1295246,7.043416
./instances/Benchmarks/ta101,200,best,insert,random,2,1278627,7.149589
./instances/Benchmarks/ta101,200,best,insert,random,3,1280731,4.297045
./instances/Benchmarks/ta101,200,best,insert,random,4,1287027,6.799521
./instances/Benchmarks/ta101,200,best,insert,random,5,1287738,6.395986
./instances/Benchmarks/ta101,200,best,insert,random,6,1286004,5.586268
./instances/Benchmarks/ta101,200,best,insert,random,7,1288469,6.473545
./instances/Benchmarks/ta101,200,best,insert,random,8,1275152,4.519454
./instances/Benchmarks/ta101,200,best,insert,random,9,1279659,6.727851
./instances/Benchmarks/ta101,200,best,insert,random,10,1279621,7.626382
./instances/Benchmarks/ta101,200,best,insert,srz,0,1256445,3.298401
./instances/Benchmarks/ta102,200,first,transpose,random,1,1470313,0.136252
./instances/Benchmarks/ta102,200,first,transpose,random,2,1467939,0.104676
./instances/Benchmarks/ta102,200,first,transpose,random,3,1451226,0.105616
./instances/Benchmarks/ta102,200,first,transpose,random,4,1469075,0.081273
./instances/Benchmarks/ta102,200,first,transpose,random,5,1510171,0.090059
./instances/Benchmarks/ta102,200,first,transpose,random,6,1508173,0.089164
./instances/Benchmarks/ta102,200,first,transpose,random,7,1500714,0.063412
./instances/Benchmarks/ta102,200,first,transpose,random,8,1499547,0.095538
./instances/Benchmarks/ta102,200,first,transpose,random,9,1491198,0.083408
./instances/Benchmarks/ta102,200,first,transpose,random,10,1494914,0.115561
./instances/Benchmarks/ta102,200,first,transpose,srz,0,1313275,0.002732
./instances/Benchmarks/ta102,200,first,exchange,random,1,1272130,9.927330
./instances/Benchmarks/ta102,200,first,exchange,random,2,1268169,7.590002
./instances/Benchmarks/ta102,200,first,exchange,random,3,1269429,9.266568
./instances/Benchmarks/ta102,200,first,exchange,random,4,1273601,9.582825
./instances/Benchmarks/ta102,200,first,exchange,random,5,1265070,7.199777
./instances/Benchmarks/ta102,200,first,exchange,random,6,1268331,8.711707
./instances/Benchmarks/ta102,200,first,exchange,random,7,1267461,8.792889
./instances/Benchmarks/ta102,200,first,exchange,random,8,1277274,8.715512
./instances/Benchmarks/ta102,200,first,exchange,random,9,1258422,6.940706
./instances/Benchmarks/ta102,200,first,exchange,random,10,1269446,9.685602
./instances/Benchmarks/ta102,200,first,exchange,srz,0,1283629,2.118841
./instances/Benchmarks/ta102,200,first,insert,random,1,1287009,16.265742
./instances/Benchmarks/ta102,200,first,insert,random,2,1280702,20.097660
./instances/Benchmarks/ta102,200,first,insert,random,3,1298715,12.988382
./instances/Benchmarks/ta102,200,first,insert,random,4,1281593,19.794038
./instances/Benchmarks/ta102,200,first,insert,random,5,1290412,14.132128
./instances/Benchmarks/ta102,200,first,insert,random,6,1288742,17.669786
./instances/Benchmarks/ta102,200,first,insert,random,7,1299154,13.866489
./instances/Benchmarks/ta102,200,first,insert,random,8,1289755,20.541808
./instances/Benchmarks/ta102,200,first,insert,random,9,1287503,18.342320
./instances/Benchmarks/ta102,200,first,insert,random,10,1290741,17.132869
./instances/Benchmarks/ta102,200,first,insert,srz,0,1274003,5.255733
./instances/Benchmarks/ta102,200,best,transpose,random,1,1512030,0.096419
./instances/Benchmarks/ta102,200,best,transpose,random,2,1457362,0.131137
./instances/Benchmarks/ta102,200,best,transpose,random,3,1476766,0.086188
./instances/Benchmarks/ta102,200,best,transpose,random,4,1485013,0.106929
./instances/Benchmarks/ta102,200,best,transpose,random,5,1501624,0.138728
./instances/Benchmarks/ta102,200,best,transpose,random,6,1484977,0.150915
./instances/Benchmarks/ta102,200,best,transpose,random,7,1479678,0.096424
./instances/Benchmarks/ta102,200,best,transpose,random,8,1468724,0.143183
./instances/Benchmarks/ta102,200,best,transpose,random,9,1486066,0.123287
./instances/Benchmarks/ta102,200,best,transpose,random,10,1505136,0.104363
./instances/Benchmarks/ta102,200,best,transpose,srz,0,1313275,0.006376
./instances/Benchmarks/ta102,200,best,exchange,random,1,1311977,2.870714
./instances/Benchmarks/ta102,200,best,exchange,random,2,1296689,3.639853
./instances/Benchmarks/ta102,200,best,exchange,random,3,1302885,2.916026
./instances/Benchmarks/ta102,200,best,exchange,random,4,1302451,4.348930
./instances/Benchmarks/ta102,200,best,exchange,random,5,1294896,2.084639
./instances/Benchmarks/ta102,200,best,exchange,random,6,1316694,2.777419
./instances/Benchmarks/ta102,200,best,exchange,random,7,1305952,3.254427
./instances/Benchmarks/ta102,200,best,exchange,random,8,1303518,3.157529
./instances/Benchmarks/ta102,200,best,exchange,random,9,1293127,3.114529
./instances/Benchmarks/ta102,200,best,exchange,random,10,1300883,3.423088
./instances/Benchmarks/ta102,200,best,exchange,srz,0,1293932,1.519445
./instances/Benchmarks/ta102,200,best,insert,random,1,1297045,7.576228
./instances/Benchmarks/ta102,200,best,insert,random,2,1308049,4.754891
./instances/Benchmarks/ta102,200,best,insert,random,3,1305085,6.707171
./instances/Benchmarks/ta102,200,best,insert,random,4,1317500,5.497395
./instances/Benchmarks/ta102,200,best,insert,random,5,1303080,8.239807
./instances/Benchmarks/ta102,200,best,insert,random,6,1305326,7.188081
./instances/Benchmarks/ta102,200,best,insert,random,7,1316062,3.666727
./instances/Benchmarks/ta102,200,best,insert,random,8,1299887,5.878635
./instances/Benchmarks/ta102,200,best,insert,random,9,1300489,8.207447
./instances/Benchmarks/ta102,200,best,insert,random,10,1308898,5.170702
./instances/Benchmarks/ta102,200,best,insert,srz,0,1280410,2.776046
./instances/Benchmarks/ta103,200,first,transpose,random,1,1457533,0.116387
./instances/Benchmarks/ta103,200,first,transpose,random,2,1484390,0.084889
./instances/Benchmarks/ta103,200,first,transpose,random,3,1506831,0.104007
./instances/Benchmarks/ta103,200,first,transpose,random,4,1511774,0.071374
./instances/Benchmarks/ta103,200,first,transpose,random,5,1500027,0.061205
./instances/Benchmarks/ta103,200,first,transpose,random,6,1478632,0.091507
./instances/Benchmarks/ta103,200,first,transpose,random,7,1488685,0.107355
./instances/Benchmarks/ta103,200,first,transpose,random,8,1482727,0.123108
./instances/Benchmarks/ta103,200,first,transpose,random,9,1471079,0.114354
./instances/Benchmarks/ta103,200,first,transpose,random,10,1478224,0.077035
./instances/Benchmarks/ta103,200,first,transpose,srz,0,1334478,0.007322
./instances/Benchmarks/ta103,200,first,exchange,random,1,1290322,8.280088
./instances/Benchmarks/ta103,200,first,exchange,random,2,1289386,5.831761
./instances/Benchmarks/ta103,200,first,exchange,random,3,1283963,8.796031
./instances/Benchmarks/ta103,200,first,exchange,random,4,1293169,8.245262
./instances/Benchmarks/ta103,200,first,exchange,random,5,1294334,8.281060
./instances/Benchmarks/ta103,200,first,exchange,random,6,1286188,6.648228
./instances/Benchmarks/ta103,200,first,exchange,random,7,1284371,8.869143
./instances/Benchmarks/ta103,200,first,exchange,random,8,1291678,8.958897
./instances/Benchmarks/ta103,200,first,exchange,random,9,1291199,5.811983
./instances/Benchmarks/ta103,200,first,exchange,random,10,1292926,7.976980
./instances/Benchmarks/ta103,200,first,exchange,srz,0,1295073,3.422048
./instances/Benchmarks/ta103,200,first,insert,random,1,1316155,15.112080
./instances/Benchmarks/ta103,200,first,insert,random,2,1309246,12.562007
./instances/Benchmarks/ta103,200,first,insert,random,3,1319077,14.907216
./instances/Benchmarks/ta103,200,first,insert,random,4,1310751,11.481006
./instances/Benchmarks/ta103,200,first,insert,random,5,1317078,19.476153
./instances/Benchmarks/ta103,200,first,insert,random,6,1310438,14.801318
./instances/Benchmarks/ta103,200,first,insert,random,7,1314819,13.803249
./instances/Benchmarks/ta103,200,first,insert,random,8,1310010,15.530018
./instances/Benchmarks/ta103,200,first,insert,random,9,1315664,15.900178
./instances/Benchmarks/ta103,200,first,insert,random,10,1305957,13.809673
./instances/Benchmarks/ta103,200,first,insert,srz,0,1296646,4.889011
./instances/Benchmarks/ta103,200,best,transpose,random,1,1517815,0.076585
./instances/Benchmarks/ta103,200,best,transpose,random,2,1493273,0.083269
./instances/Benchmarks/ta103,200,best,transpose,random,3,1477222,0.112340
./instances/Benchmarks/ta103,200,best,transpose,random,4,1507865,0.090282
./instances/Benchmarks/ta103,200,best,transpose,random,5,1465260,0.090476
./instances/Benchmarks/ta103,200,best,transpose,random,6,1457737,0.089072
./instances/Benchmarks/ta103,200,best,transpose,random,7,1501104,0.120691
./instances/Benchmarks/ta103,200,best,transpose,random,8,1516532,0.095060
./instances/Benchmarks/ta103,200,best,transpose,random,9,1480082,0.131982
./instances/Benchmarks/ta103,200,best,transpose,random,10,1504703,0.101739
./instances/Benchmarks/ta103,200,best,transpose,srz,0,1335682,0.013595
./instances/Benchmarks/ta103,200,best,exchange,random,1,1319774,3.666904
./instances/Benchmarks/ta103,200,best,exchange,random,2,1323117,3.582107
./instances/Benchmarks/ta103,200,best,exchange,random,3,1323090,3.464918
./instances/Benchmarks/ta103,200,best,exchange,random,4,1329870,2.848806
./instances/Benchmarks/ta103,200,best,exchange,random,5,1321608,3.379171
./instances/Benchmarks/ta103,200,best,exchange,random,6,1313390,3.878965
./instances/Benchmarks/ta103,200,best,exchange,random,7,1321685,1.217099
./instances/Benchmarks/ta103,200,best,exchange,random,8,1312266,3.541579
./instances/Benchmarks/ta103,200,best,exchange,random,9,1317593,3.334386
./instances/Benchmarks/ta103,200,best,exchange,random,10,1328874,3.552713
./instances/Benchmarks/ta103,200,best,exchange,srz,0,1312962,1.425567
./instances/Benchmarks/ta103,200,best,insert,random,1,1327805,6.338793
./instances/Benchmarks/ta103,200,best,insert,random,2,1322223,6.598973
./instances/Benchmarks/ta103,200,best,insert,random,3,1330035,3.516785
./instances/Benchmarks/ta103,200,best,insert,random,4,1334227,5.542821
./instances/Benchmarks/ta103,200,best,insert,random,5,1324981,5.312526
./instances/Benchmarks/ta103,200,best,insert,random,6,1319628,7.251330
./instances/Benchmarks/ta103,200,best,insert,random,7,1332756,6.913653
./instances/Benchmarks/ta103,200,best,insert,random,8,1329891,5.394684
./instances/Benchmarks/ta103,200,best,insert,random,9,1328825,4.061361
./instances/Benchmarks/ta103,200,best,insert,random,10,1324483,6.043510
./instances/Benchmarks/ta103,200,best,insert,srz,0,1307778,1.920872
./instances/Benchmarks/ta104,200,first,transpose,random,1,1499442,0.102116
./instances/Benchmarks/ta104,200,first,transpose,random,2,1448406,0.130502
./instances/Benchmarks/ta104,200,first,transpose,random,3,1476594,0.137989
./instances/Benchmarks/ta104,200,first,transpose,random,4,1465585,0.097644
./instances/Benchmarks/ta104,200,first,transpose,random,5,1491741,0.151372
./instances/Benchmarks/ta104,200,first,transpose,random,6,1482318,0.104298
./instances/Benchmarks/ta104,200,first,transpose,random,7,1481456,0.127974
./instances/Benchmarks/ta104,200,first,transpose,random,8,1481646,0.113011
./instances/Benchmarks/ta104,200,first,transpose,random,9,1462984,0.086412
./instances/Benchmarks/ta104,200,first,transpose,random,10,1474505,0.085965
./instances/Benchmarks/ta104,200,first,transpose,srz,0,1288662,0.005361
./instances/Benchmarks/ta104,200,first,exchange,random,1,1262699,8.860300
./instances/Benchmarks/ta104,200,first,exchange,random,2,1266710,9.115453
./instances/Benchmarks/ta104,200,first,exchange,random,3,1267418,7.760037
./instances/Benchmarks/ta104,200,first,exchange,random,4,1270093,8.196881
./instances/Benchmarks/ta104,200,first,exchange,random,5,1268725,8.467176
./instances/Benchmarks/ta104,200,first,exchange,random,6,1263727,7.080072
./instances/Benchmarks/ta104,200,first,exchange,random,7,1273232,9.316863
./instances/Benchmarks/ta104,200,first,exchange,random,8,1271155,10.958512
./instances/Benchmarks/ta104,200,first,exchange,random,9,1266254,10.468918
./instances/Benchmarks/ta104,200,first,exchange,random,10,1264594,7.536615
./instances/Benchmarks/ta104,200,first,exchange,srz,0,1282702,0.809296
./instances/Benchmarks/ta104,200,first,insert,random,1,1283823,19.714059
./instances/Benchmarks/ta104,200,first,insert,random,2,1292703,15.152351
./instances/Benchmarks/ta104,200,first,insert,random,3,1285583,20.022563
./instances/Benchmarks/ta104,200,first,insert,random,4,1285493,20.210137
./instances/Benchmarks/ta104,200,first,insert,random,5,1288618,15.338233
./instances/Benchmarks/ta104,200,first,insert,random,6,1290546,20.305681
./instances/Benchmarks/ta104,200,first,insert,random,7,1305268,12.966032
./instances/Benchmarks/ta104,200,first,insert,random,8,1287595,16.459790
./instances/Benchmarks/ta104,200,first,insert,random,9,1295236,15.065283
./instances/Benchmarks/ta104,200,first,insert,random,10,1288761,17.945494
./instances/Benchmarks/ta104,200,first,insert,srz,0,1270872,2.187578
./instances/Benchmarks/ta104,200,best,transpose,random,1,1496682,-2.119133
./instances/Benchmarks/ta104,200,best,transpose,random,2,1488845,0.113938
./instances/Benchmarks/ta104,200,best,transpose,random,3,1492876,0.097210
./instances/Benchmarks/ta104,200,best,transpose,random,4,1467401,0.116357
./instances/Benchmarks/ta104,200,best,transpose,random,5,1508431,0.103582
./instances/Benchmarks/ta104,200,best,transpose,random,6,1500742,0.100039
./instances/Benchmarks/ta104,200,best,transpose,random,7,1517981,0.108310
./instances/Benchmarks/ta104,200,best,transpose,random,8,1481435,0.113257
./instances/Benchmarks/ta104,200,best,transpose,random,9,1512242,0.096187
./instances/Benchmarks/ta104,200,best,transpose,random,10,1482961,0.091751
./instances/Benchmarks/ta104,200,best,transpose,srz,0,1288662,0.007661
./instances/Benchmarks/ta104,200,best,exchange,random,1,1299029,4.029599
./instances/Benchmarks/ta104,200,best,exchange,random,2,1313454,2.983782
./instances/Benchmarks/ta104,200,best,exchange,random,3,1303456,2.622358
./instances/Benchmarks/ta104,200,best,exchange,random,4,1286997,3.919899
./instances/Benchmarks/ta104,200,best,exchange,random,5,1288029,3.377193
./instances/Benchmarks/ta104,200,best,exchange,random,6,1307170,4.017050
./instances/Benchmarks/ta104,200,best,exchange,random,7,1296163,3.340217
./instances/Benchmarks/ta104,200,best,exchange,random,8,1300828,3.419166
./instances/Benchmarks/ta104,200,best,exchange,random,9,1310076,3.246761
./instances/Benchmarks/ta104,200,best,exchange,random,10,1299266,1.451043
./instances/Benchmarks/ta104,200,best,exchange,srz,0,1282337,0.898056
./instances/Benchmarks/ta104,200,best,insert,random,1,1307861,6.576677
./instances/Benchmarks/ta104,200,best,insert,random,2,1305476,5.876770
./instances/Benchmarks/ta104,200,best,insert,random,3,1301387,7.525539
./instances/Benchmarks/ta104,200,best,insert,random,4,1293209,7.575558
./instances/Benchmarks/ta104,200,best,insert,random,5,1313646,4.115817
./instances/Benchmarks/ta104,200,best,insert,random,6,1299925,7.216868
./instances/Benchmarks/ta104,200,best,insert,random,7,1312464,6.188175
./instances/Benchmarks/ta104,200,best,insert,random,8,1292766,7.820781
./instances/Benchmarks/ta104,200,best,insert,random,9,1295204,5.376058
./instances/Benchmarks/ta104,200,best,insert,random,10,1307777,5.985337
./instances/Benchmarks/ta104,200,best,insert,srz,0,1273303,2.064292
./instances/Benchmarks/ta105,200,first,transpose,random,1,1429793,0.116361
./instances/Benchmarks/ta105,200,first,transpose,random,2,1472526,0.122339
./instances/Benchmarks/ta105,200,first,transpose,random,3,1519301,0.078581
./instances/Benchmarks/ta105,200,first,transpose,random,4,1472263,0.070378
./instances/Benchmarks/ta105,200,first,transpose,random,5,1452798,0.088960
./instances/Benchmarks/ta105,200,first,transpose,random,6,1456681,0.100280
./instances/Benchmarks/ta105,200,first,transpose,random,7,1447148,0.102677
./instances/Benchmarks/ta105,200,first,transpose,random,8,1453772,0.131881
./instances/Benchmarks/ta105,200,first,transpose,random,9,1476853,0.119784
./instances/Benchmarks/ta105,200,first,transpose,random,10,1467684,0.108110
./instances/Benchmarks/ta105,200,first,transpose,srz,0,1286518,0.005081
./instances/Benchmarks/ta105,200,first,exchange,random,1,1242892,9.489578
./instances/Benchmarks/ta105,200,first,exchange,random,2,1249149,9.958774
